//<Creator>https://gliders.ioos.us/erddap/</Creator>
//<CreateTime>2023-02-17T23:08:49</CreateTime>
//<Encoding>UTF-8</Encoding>
//<Software>ERDDAP - Version 2.18</Software>
//<Source>https://gliders.ioos.us/erddap/tabledap/ud_476-20180501T1640.html</Source>
//<Version>ODV Spreadsheet V4.6</Version>
//<DataField>GeneralField</DataField>
//<DataType>Profiles</DataType>
//<MetaVariable>label="Cruise" value_type="INDEXED_TEXT" is_primary_variable="F" comment="A trajectory is one deployment of a glider." </MetaVariable>
//<MetaVariable>label="Station" value_type="INDEXED_TEXT" is_primary_variable="F" </MetaVariable>
//<MetaVariable>label="Type" value_type="TEXT:2" is_primary_variable="F" </MetaVariable>
//<MetaVariable>label="yyyy-mm-ddThh:mm:ss.sss" value_type="DOUBLE" is_primary_variable="F" comment="Time" </MetaVariable>
//<MetaVariable>label="Longitude [degrees_east]" value_type="DOUBLE" is_primary_variable="F" comment="Value is interpolated to provide an estimate of the longitude at the mid-point of the profile." </MetaVariable>
//<MetaVariable>label="Latitude [degrees_north]" value_type="DOUBLE" is_primary_variable="F" comment="Value is interpolated to provide an estimate of the latitude at the mid-point of the profile." </MetaVariable>
//<MetaVariable>label="wmo_id" value_type="INDEXED_TEXT" is_primary_variable="F" comment="WMO ID" </MetaVariable>
//<MetaVariable>label="profile_id" value_type="INTEGER" is_primary_variable="F" comment="Sequential profile number within the trajectory.  This value is unique in each file that is part of a single trajectory/deployment." </MetaVariable>
//<DataVariable>label="time_ISO8601" value_type="DOUBLE" is_primary_variable="T" comment="Timestamp corresponding to the mid-point of the profile." </DataVariable>
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	wmo_id	profile_id	time_ISO8601
ud_476-20180501T1640		*		-131.5821725058951	23.95076481908468	5801910	227	2018-05-07T19:38:22.161Z
ud_476-20180501T1640		*		-131.57390293511017	23.954934662405645	5801910	228	2018-05-07T20:13:32.274Z
ud_476-20180501T1640		*		-131.56570035727523	23.95907072524243	5801910	229	2018-05-07T20:48:26.425Z
ud_476-20180501T1640		*		-131.55743612528897	23.96323787653084	5801910	230	2018-05-07T21:23:34.960Z
ud_476-20180501T1640		*		-131.5505143078432	23.97299512561348	5801910	231	2018-05-07T22:23:34.292Z
ud_476-20180501T1640		*		-131.55060384292122	23.9837195700527	5801910	232	2018-05-07T22:59:32.805Z
ud_476-20180501T1640		*		-131.5506985025812	23.995057833086694	5801910	233	2018-05-07T23:37:15.350Z
ud_476-20180501T1640		*		-131.5507947721326	24.006588927706204	5801910	234	2018-05-08T00:15:42.889Z
ud_476-20180501T1640		*		-131.55089052177155	24.01805774759209	5801910	235	2018-05-08T00:53:54.320Z
ud_476-20180501T1640		*		-131.55098558381061	24.029444207280566	5801910	236	2018-05-08T01:31:49.995Z
ud_476-20180501T1640		*		-131.55107895879974	24.040628593392473	5801910	237	2018-05-08T02:09:15.074Z
ud_476-20180501T1640		*		-131.55117388182245	24.051998401809477	5801910	238	2018-05-08T02:46:54.512Z
ud_476-20180501T1640		*		-131.54059110610035	24.062944108078955	5801910	239	2018-05-08T03:49:07.799Z
ud_476-20180501T1640		*		-131.5290151758494	24.070286380957164	5801910	240	2018-05-08T04:26:36.039Z
ud_476-20180501T1640		*		-131.51762642309862	24.077509932639487	5801910	241	2018-05-08T05:03:33.882Z
ud_476-20180501T1640		*		-131.5055334311621	24.085180162572442	5801910	242	2018-05-08T05:42:47.775Z
ud_476-20180501T1640		*		-131.49351019412117	24.09280614902196	5801910	243	2018-05-08T06:21:45.991Z
ud_476-20180501T1640		*		-131.48144096183717	24.100461308904407	5801910	244	2018-05-08T07:00:59.382Z
ud_476-20180501T1640		*		-131.46952679558757	24.10801811495147	5801910	245	2018-05-08T07:39:41.504Z
ud_476-20180501T1640		*		-131.45740223473652	24.11570836812055	5801910	246	2018-05-08T08:18:53.477Z
ud_476-20180501T1640		*		-131.44191702761916	24.123744036311475	5801910	247	2018-05-08T09:22:06.226Z
ud_476-20180501T1640		*		-131.4325525755676	24.129562346039982	5801910	248	2018-05-08T10:02:06.327Z
ud_476-20180501T1640		*		-131.42360870956162	24.13511964615444	5801910	249	2018-05-08T10:40:51.336Z
ud_476-20180501T1640		*		-131.4146273698499	24.140700230677425	5801910	250	2018-05-08T11:19:36.189Z
ud_476-20180501T1640		*		-131.40550155441196	24.14637058566092	5801910	251	2018-05-08T11:58:50.126Z
ud_476-20180501T1640		*		-131.3965333332069	24.151943018957247	5801910	252	2018-05-08T12:37:32.899Z
ud_476-20180501T1640		*		-131.38757586608637	24.157508770168377	5801910	253	2018-05-08T13:16:14.911Z
ud_476-20180501T1640		*		-131.3783610374179	24.163234433810903	5801910	254	2018-05-08T13:55:41.481Z
ud_476-20180501T1640		*		-131.3648780686249	24.169776632107236	5801910	255	2018-05-08T14:55:39.312Z
ud_476-20180501T1640		*		-131.35694149928204	24.17526201184838	5801910	256	2018-05-08T15:31:20.010Z
ud_476-20180501T1640		*		-131.34925565924792	24.18057409940104	5801910	257	2018-05-08T16:06:00.615Z
ud_476-20180501T1640		*		-131.34157085079644	24.185885473972803	5801910	258	2018-05-08T16:40:41.772Z
ud_476-20180501T1640		*		-131.33384393317021	24.19122595240594	5801910	259	2018-05-08T17:15:38.442Z
ud_476-20180501T1640		*		-131.3262272546063	24.196490238835484	5801910	260	2018-05-08T17:50:04.364Z
ud_476-20180501T1640		*		-131.3186516887742	24.201726110097784	5801910	261	2018-05-08T18:24:14.820Z
ud_476-20180501T1640		*		-131.3108470879143	24.207120279492052	5801910	262	2018-05-08T18:59:25.726Z
ud_476-20180501T1640		*		-131.30388280994092	24.21545068757265	5801910	263	2018-05-08T19:58:06.322Z
ud_476-20180501T1640		*		-131.3021030276202	24.22411033648861	5801910	264	2018-05-08T20:34:19.844Z
ud_476-20180501T1640		*		-131.30035318276435	24.23262432268375	5801910	265	2018-05-08T21:10:17.346Z
ud_476-20180501T1640		*		-131.2986317226998	24.241000200795476	5801910	266	2018-05-08T21:45:43.802Z
ud_476-20180501T1640		*		-131.29693017814475	24.249279178673543	5801910	267	2018-05-08T22:20:39.649Z
ud_476-20180501T1640		*		-131.29521474343375	24.257625740027652	5801910	268	2018-05-08T22:55:50.487Z
ud_476-20180501T1640		*		-131.2934901782078	24.26601672650702	5801910	269	2018-05-08T23:31:15.407Z
ud_476-20180501T1640		*		-131.291752690166	24.274470589804775	5801910	270	2018-05-09T00:06:54.727Z
ud_476-20180501T1640		*		-131.29066355299068	24.283449336935696	5801910	271	2018-05-09T01:06:32.931Z
ud_476-20180501T1640		*		-131.28931458494714	24.29149724130812	5801910	272	2018-05-09T01:45:32.146Z
ud_476-20180501T1640		*		-131.2880387320542	24.299108942805038	5801910	273	2018-05-09T02:24:15.849Z
ud_476-20180501T1640		*		-131.28673743156375	24.30687246393349	5801910	274	2018-05-09T03:02:43.696Z
ud_476-20180501T1640		*		-131.285474629078	24.314406307077522	5801910	275	2018-05-09T03:40:10.730Z
ud_476-20180501T1640		*		-131.28421435614086	24.321925059008905	5801910	276	2018-05-09T04:17:37.639Z
ud_476-20180501T1640		*		-131.2829322637352	24.329573985257593	5801910	277	2018-05-09T04:55:34.764Z
ud_476-20180501T1640		*		-131.281638264102	24.337293949682568	5801910	278	2018-05-09T05:33:31.564Z
ud_476-20180501T1640		*		-131.27979828887746	24.34654743449294	5801910	279	2018-05-09T06:34:59.569Z
ud_476-20180501T1640		*		-131.27875971345907	24.35468952353029	5801910	280	2018-05-09T07:13:57.710Z
ud_476-20180501T1640		*		-131.27780215611526	24.362196457560884	5801910	281	2018-05-09T07:50:08.595Z
ud_476-20180501T1640		*		-131.27683377038406	24.36978828258017	5801910	282	2018-05-09T08:26:34.105Z
ud_476-20180501T1640		*		-131.2758684098467	24.377356391077043	5801910	283	2018-05-09T09:02:43.736Z
ud_476-20180501T1640		*		-131.27491851756346	24.38480323355829	5801910	284	2018-05-09T09:38:22.949Z
ud_476-20180501T1640		*		-131.2739650499555	24.392278105408323	5801910	285	2018-05-09T10:14:18.000Z
ud_476-20180501T1640		*		-131.2729910553109	24.399913902460742	5801910	286	2018-05-09T10:50:44.149Z
ud_476-20180501T1640		*		-131.27237335421566	24.408437365702728	5801910	287	2018-05-09T11:52:02.639Z
ud_476-20180501T1640		*		-131.27334328645827	24.41671231363138	5801910	288	2018-05-09T12:27:58.306Z
ud_476-20180501T1640		*		-131.27426128865315	24.42451818322648	5801910	289	2018-05-09T13:03:40.149Z
ud_476-20180501T1640		*		-131.27519452645637	24.43245360280881	5801910	290	2018-05-09T13:39:22.870Z
ud_476-20180501T1640		*		-131.27612057481224	24.44032788975929	5801910	291	2018-05-09T14:14:50.438Z
ud_476-20180501T1640		*		-131.27704820654068	24.44821564029629	5801910	292	2018-05-09T14:50:17.359Z
ud_476-20180501T1640		*		-131.2779679646243	24.456036440397767	5801910	293	2018-05-09T15:25:28.420Z
ud_476-20180501T1640		*		-131.2789123165499	24.46406636453498	5801910	294	2018-05-09T16:01:24.136Z
ud_476-20180501T1640		*		-131.28108738068377	24.47428667336769	5801910	295	2018-05-09T16:59:32.104Z
ud_476-20180501T1640		*		-131.28262564647545	24.48341546098635	5801910	296	2018-05-09T17:35:29.458Z
ud_476-20180501T1640		*		-131.28412052765134	24.49228678403299	5801910	297	2018-05-09T18:10:24.367Z
ud_476-20180501T1640		*		-131.28560980748253	24.501124866083668	5801910	298	2018-05-09T18:45:18.815Z
ud_476-20180501T1640		*		-131.28707453813846	24.509817261862693	5801910	299	2018-05-09T19:19:57.960Z
ud_476-20180501T1640		*		-131.288607626816	24.518915326068168	5801910	300	2018-05-09T19:54:52.596Z
ud_476-20180501T1640		*		-131.29004178231415	24.52742627458202	5801910	301	2018-05-09T20:29:01.747Z
ud_476-20180501T1640		*		-131.2915293656952	24.53625428910577	5801910	302	2018-05-09T21:03:40.608Z
ud_476-20180501T1640		*		-131.29623107546078	24.54743909491896	5801910	303	2018-05-09T22:03:22.580Z
ud_476-20180501T1640		*		-131.29877092272085	24.55763777720274	5801910	304	2018-05-09T22:43:06.614Z
ud_476-20180501T1640		*		-131.30118901875647	24.567348947638653	5801910	305	2018-05-09T23:21:19.300Z
ud_476-20180501T1640		*		-131.30360000590332	24.57703156849329	5801910	306	2018-05-09T23:59:16.343Z
ud_476-20180501T1640		*		-131.30597448055855	24.586567553720904	5801910	307	2018-05-10T00:36:41.995Z
ud_476-20180501T1640		*		-131.30830731758792	24.59593632057638	5801910	308	2018-05-10T01:13:36.980Z
ud_476-20180501T1640		*		-131.310622195613	24.605232963352076	5801910	309	2018-05-10T01:50:17.498Z
ud_476-20180501T1640		*		-131.31301439298284	24.61484012371057	5801910	310	2018-05-10T02:27:43.503Z
ud_476-20180501T1640		*		-131.3214940737327	24.625825146700556	5801910	311	2018-05-10T03:29:46.239Z
ud_476-20180501T1640		*		-131.3240968413555	24.634954522903076	5801910	312	2018-05-10T04:07:28.466Z
ud_476-20180501T1640		*		-131.32657616255148	24.643650652504373	5801910	313	2018-05-10T04:43:54.355Z
ud_476-20180501T1640		*		-131.32913633062012	24.652630349593704	5801910	314	2018-05-10T05:21:20.366Z
ud_476-20180501T1640		*		-131.33169944152945	24.661620368590565	5801910	315	2018-05-10T05:58:45.902Z
ud_476-20180501T1640		*		-131.33421665214487	24.67044939396299	5801910	316	2018-05-10T06:35:25.796Z
ud_476-20180501T1640		*		-131.33672331141244	24.6792414108639	5801910	317	2018-05-10T07:12:06.265Z
ud_476-20180501T1640		*		-131.3392626334885	24.688147991386455	5801910	318	2018-05-10T07:49:01.753Z
ud_476-20180501T1640		*		-131.34670289142556	24.69669831819997	5801910	319	2018-05-10T08:55:03.309Z
ud_476-20180501T1640		*		-131.34210334966463	24.699836518839472	5801910	320	2018-05-10T09:33:47.944Z
ud_476-20180501T1640		*		-131.3377894233805	24.70277984818135	5801910	321	2018-05-10T10:12:17.443Z
ud_476-20180501T1640		*		-131.33335409431763	24.70580600887849	5801910	322	2018-05-10T10:50:45.299Z
ud_476-20180501T1640		*		-131.32893694187777	24.7088197679294	5801910	323	2018-05-10T11:28:57.179Z
ud_476-20180501T1640		*		-131.32471737000986	24.711698720621314	5801910	324	2018-05-10T12:05:38.178Z
ud_476-20180501T1640		*		-131.32052845837356	24.714556754281976	5801910	325	2018-05-10T12:42:04.064Z
ud_476-20180501T1640		*		-131.31611993431756	24.717564626311553	5801910	326	2018-05-10T13:20:00.238Z
ud_476-20180501T1640		*		-131.31921276090688	24.723449037046546	5801910	327	2018-05-10T14:22:29.477Z
ud_476-20180501T1640		*		-131.3191138756719	24.731251767035126	5801910	328	2018-05-10T15:00:57.472Z
ud_476-20180501T1640		*		-131.319017805635	24.73883129698996	5801910	329	2018-05-10T15:38:39.281Z
ud_476-20180501T1640		*		-131.3189219861345	24.746391060669755	5801910	330	2018-05-10T16:16:20.387Z
ud_476-20180501T1640		*		-131.31882722882042	24.753867022207388	5801910	331	2018-05-10T16:53:31.050Z
ud_476-20180501T1640		*		-131.31873346244603	24.761264802695674	5801910	332	2018-05-10T17:30:11.923Z
ud_476-20180501T1640		*		-131.31864060182087	24.76859112329097	5801910	333	2018-05-10T18:06:37.945Z
ud_476-20180501T1640		*		-131.31854556865036	24.77608884877299	5801910	334	2018-05-10T18:43:49.172Z
ud_476-20180501T1640		*		-131.32088836777527	24.785801829783548	5801910	335	2018-05-10T19:42:14.557Z
ud_476-20180501T1640		*		-131.3163402384285	24.795478168745795	5801910	336	2018-05-10T20:19:56.763Z
ud_476-20180501T1640		*		-131.31183820470713	24.805056437300813	5801910	337	2018-05-10T20:57:24.467Z
ud_476-20180501T1640		*		-131.30735567939692	24.81459320088003	5801910	338	2018-05-10T21:34:52.638Z
ud_476-20180501T1640		*		-131.30281386026604	24.824256114588795	5801910	339	2018-05-10T22:12:51.369Z
ud_476-20180501T1640		*		-131.29828268976914	24.833896372875166	5801910	340	2018-05-10T22:50:34.909Z
ud_476-20180501T1640		*		-131.29384329216606	24.843341380420153	5801910	341	2018-05-10T23:27:32.551Z
ud_476-20180501T1640		*		-131.2892722743949	24.85306641548018	5801910	342	2018-05-11T00:05:30.232Z
ud_476-20180501T1640		*		-131.2913965314873	24.8668771054237	5801910	343	2018-05-11T01:18:15.000Z
ud_476-20180501T1640		*		-131.2888406562843	24.87991000416556	5801910	344	2018-05-11T01:58:01.275Z
ud_476-20180501T1640		*		-131.286342346055	24.892649368044072	5801910	345	2018-05-11T02:37:01.615Z
ud_476-20180501T1640		*		-131.2838394031952	24.90541235459643	5801910	346	2018-05-11T03:16:00.887Z
ud_476-20180501T1640		*		-131.28138469821278	24.917929366943664	5801910	347	2018-05-11T03:54:13.525Z
ud_476-20180501T1640		*		-131.278948691798	24.93035103170216	5801910	348	2018-05-11T04:32:10.892Z
ud_476-20180501T1640		*		-131.27649639846345	24.942855746593413	5801910	349	2018-05-11T05:10:22.901Z
ud_476-20180501T1640		*		-131.2740028612408	24.955570771994033	5801910	350	2018-05-11T05:49:04.232Z
ud_476-20180501T1640		*		-131.27672656141763	24.968461365739913	5801910	351	2018-05-11T06:49:46.871Z
ud_476-20180501T1640		*		-131.27373457738187	24.976510230191753	5801910	352	2018-05-11T07:27:31.207Z
ud_476-20180501T1640		*		-131.27081771990453	24.98435699347026	5801910	353	2018-05-11T08:04:28.530Z
ud_476-20180501T1640		*		-131.26793046986327	24.99212410851612	5801910	354	2018-05-11T08:40:54.773Z
ud_476-20180501T1640		*		-131.26502120648524	24.999950442582733	5801910	355	2018-05-11T09:17:35.458Z
ud_476-20180501T1640		*		-131.26215929199032	25.00764940138981	5801910	356	2018-05-11T09:53:44.960Z
ud_476-20180501T1640		*		-131.2592869421284	25.015376432824766	5801910	357	2018-05-11T10:30:09.602Z
ud_476-20180501T1640		*		-131.25633952649537	25.023305401907244	5801910	358	2018-05-11T11:07:19.875Z
ud_476-20180501T1640		*		-131.25683592866363	25.0331256499342	5801910	359	2018-05-11T12:08:19.156Z
ud_476-20180501T1640		*		-131.25392118646238	25.040682055631013	5801910	360	2018-05-11T12:46:49.519Z
ud_476-20180501T1640		*		-131.25115049555785	25.04786521368913	5801910	361	2018-05-11T13:23:47.536Z
ud_476-20180501T1640		*		-131.2484222273832	25.05493838864785	5801910	362	2018-05-11T14:00:14.944Z
ud_476-20180501T1640		*		-131.24563199723855	25.062172203186716	5801910	363	2018-05-11T14:37:27.163Z
ud_476-20180501T1640		*		-131.24289433526152	25.069269732058547	5801910	364	2018-05-11T15:13:52.943Z
ud_476-20180501T1640		*		-131.2401619862807	25.076353486716297	5801910	365	2018-05-11T15:50:18.123Z
ud_476-20180501T1640		*		-131.23735883801714	25.083620792139968	5801910	366	2018-05-11T16:27:27.653Z
ud_476-20180501T1640		*		-131.23672424400849	25.092784169850667	5801910	367	2018-05-11T17:31:20.329Z
ud_476-20180501T1640		*		-131.23583779387013	25.103216235603593	5801910	368	2018-05-11T18:09:31.040Z
ud_476-20180501T1640		*		-131.2348980328647	25.114275682916233	5801910	369	2018-05-11T18:50:14.125Z
ud_476-20180501T1640		*		-131.2339599632547	25.12531522527599	5801910	370	2018-05-11T19:30:58.141Z
ud_476-20180501T1640		*		-131.2332601237039	25.133551190158745	5801910	371	2018-05-11T20:00:50.018Z
ud_476-20180501T1640		*		-131.23273763414193	25.139700036246616	5801910	372	2018-05-11T20:23:37.533Z
ud_476-20180501T1640		*		-131.2318060754491	25.148963691842614	5801910	373	2018-05-11T21:16:55.411Z
ud_476-20180501T1640		*		-131.23058412150556	25.16079421137454	5801910	374	2018-05-11T21:56:08.517Z
ud_476-20180501T1640		*		-131.22941033050296	25.172153622171447	5801910	375	2018-05-11T22:34:06.298Z
ud_476-20180501T1640		*		-131.22820064608288	25.18386039299547	5801910	376	2018-05-11T23:13:05.492Z
ud_476-20180501T1640		*		-131.2265170212603	25.194333816563056	5801910	377	2018-05-12T00:12:02.891Z
ud_476-20180501T1640		*		-131.22680926986536	25.205414824646123	5801910	378	2018-05-12T00:51:16.069Z
ud_476-20180501T1640		*		-131.227091236501	25.216105977714815	5801910	379	2018-05-12T01:29:13.138Z
ud_476-20180501T1640		*		-131.22739359531616	25.227570328327378	5801910	380	2018-05-12T02:09:57.203Z
ud_476-20180501T1640		*		-131.22769972199407	25.239177542644594	5801910	381	2018-05-12T02:51:10.997Z
ud_476-20180501T1640		*		-131.2279982690762	25.250497366158235	5801910	382	2018-05-12T03:31:23.450Z
ud_476-20180501T1640		*		-131.22829112327952	25.261601336335914	5801910	383	2018-05-12T04:10:50.363Z
ud_476-20180501T1640		*		-131.2285913985308	25.272986685759676	5801910	384	2018-05-12T04:51:02.869Z
ud_476-20180501T1640		*		-131.2308096238495	25.282539365441277	5801910	385	2018-05-12T05:56:00.497Z
ud_476-20180501T1640		*		-131.23191698110006	25.29285363118012	5801910	386	2018-05-12T06:36:01.480Z
ud_476-20180501T1640		*		-131.2330248165706	25.303172351206562	5801910	387	2018-05-12T07:16:00.572Z
ud_476-20180501T1640		*		-131.23413955527465	25.31355537007052	5801910	388	2018-05-12T07:56:13.430Z
ud_476-20180501T1640		*		-131.23524015407202	25.32380668549989	5801910	389	2018-05-12T08:35:55.800Z
ud_476-20180501T1640		*		-131.236324238361	25.333904179721216	5801910	390	2018-05-12T09:15:07.864Z
ud_476-20180501T1640		*		-131.23740352585094	25.343956995083243	5801910	391	2018-05-12T09:54:03.878Z
ud_476-20180501T1640		*		-131.23848954844476	25.354072543272114	5801910	392	2018-05-12T10:32:59.820Z
ud_476-20180501T1640		*		-131.2411205862708	25.364976872655532	5801910	393	2018-05-12T11:36:03.642Z
ud_476-20180501T1640		*		-131.24025585740463	25.37595287426925	5801910	394	2018-05-12T12:15:34.102Z
ud_476-20180501T1640		*		-131.2393948369957	25.386881321892076	5801910	395	2018-05-12T12:55:18.172Z
ud_476-20180501T1640		*		-131.23852957372088	25.397863621825998	5801910	396	2018-05-12T13:35:01.683Z
ud_476-20180501T1640		*		-131.2376739561339	25.40872349446737	5801910	397	2018-05-12T14:14:29.288Z
ud_476-20180501T1640		*		-131.23681863474545	25.419579607630496	5801910	398	2018-05-12T14:53:56.443Z
ud_476-20180501T1640		*		-131.23595191000226	25.43058045715839	5801910	399	2018-05-12T15:33:53.142Z
ud_476-20180501T1640		*		-131.23506983536163	25.441776134299385	5801910	400	2018-05-12T16:14:20.145Z
ud_476-20180501T1640		*		-131.23820138066165	25.452089526744796	5801910	401	2018-05-12T17:23:05.176Z
ud_476-20180501T1640		*		-131.2396664628307	25.46220887352425	5801910	402	2018-05-12T18:02:48.587Z
ud_476-20180501T1640		*		-131.24111712776445	25.472228640220436	5801910	403	2018-05-12T18:42:34.097Z
ud_476-20180501T1640		*		-131.24256651725986	25.482239597441886	5801910	404	2018-05-12T19:22:04.662Z
ud_476-20180501T1640		*		-131.24549988171282	25.491108927041893	5801910	405	2018-05-12T20:20:25.358Z
ud_476-20180501T1640		*		-131.24510167247368	25.498953149206184	5801910	406	2018-05-12T21:01:10.053Z
ud_476-20180501T1640		*		-131.24616470110354	25.5069680487943	5801910	407	2018-05-12T21:55:10.166Z
ud_476-20180501T1640		*		-131.24585328318136	25.515729743858188	5801910	408	2018-05-12T22:34:23.772Z
ud_476-20180501T1640		*		-131.24680778731107	25.52495151957926	5801910	409	2018-05-12T23:29:37.181Z
ud_476-20180501T1640		*		-131.246548428713	25.533472825544873	5801910	410	2018-05-13T00:07:20.739Z
